Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
2:58 PM,49.03329084,27.60722122,56.6528412,11.47029708
2:58 PM,49.00748689,27.59899409,56.52938422,11.44134551
2:58 PM,48.99447977,27.60553436,56.28092111,11.46453341
2:59 PM,48.96540391,27.5669777,55.92927446,11.3283757
2:59 PM,48.92470559,27.47799333,55.53366631,11.01399417
2:59 PM,48.91310583,27.31967808,54.9380285,10.45434904
2:59 PM,48.89937188,27.03253992,54.1519725,9.439252667
2:59 PM,48.87971556,26.73969929,53.37679654,8.403982014
2:59 PM,48.85313294,26.53214619,52.78483828,7.670243044
3:00 PM,48.8357364,26.25880213,52.09358822,6.703818739
3:00 PM,48.82515043,25.99112368,51.46880856,5.757367648
3:00 PM,48.80091327,25.71164893,50.85112139,4.769196838
3:00 PM,48.76966686,25.47550506,50.33072055,3.934213327
3:00 PM,48.71247666,25.27922034,49.93442455,3.240179732
3:00 PM,48.69505139,25.07781843,49.55305138,2.527945878
3:01 PM,48.66635981,24.89994202,49.24724206,1.898893718
3:01 PM,48.66131045,24.738725,48.97848925,1.328713437
3:01 PM,48.64958476,24.61431065,48.77820409,0.888686582
3:01 PM,48.61466897,24.55761783,48.6610913,0.688184873
3:01 PM,48.60892733,24.48044584,48.54201586,0.415229544
3:01 PM,48.58852862,24.43919055,48.43312919,0.269313167
3:02 PM,48.54938771,24.43350802,48.36772574,0.249223396
3:02 PM,48.52382525,24.41389251,48.3157414,0.179845983
3:02 PM,48.49474242,24.39953568,48.25704388,0.129068739
3:02 PM,48.45213001,24.38171168,48.21262642,0.066027978
3:02 PM,48.41386403,24.37466646,48.14582907,0.041112873
3:02 PM,48.39096042,24.36806935,48.08109638,0.017779737
3:03 PM,48.38687151,24.37092726,48.04592867,0.027890043
3:03 PM,48.36268098,24.3517674,47.9928206,-0.039883774
3:03 PM,48.34038849,24.36029254,47.96406379,-0.009723131
